apk_Name,apk_size,apk_type,app_icon,app_introduce,app_name,app_version,developer,download_count,download_url,star,update_time
,16.01M,导航,https://pp.myapp.com/ma_icon/0/icon_10827_1586484819/96,,GPS工具箱,V2.4.0,小狼信息技术（深圳）有限公司,241万下载,https://imtt.dd.qq.com/16891/apk/8C3DA07B3F912889AF7D5C2F6406462F.apk?fsname=com.leduoworks.gpstoolbox_2.4.0_240.apk&csr=1bbd,4.6分,
,34.07M,导航,https://pp.myapp.com/ma_icon/0/icon_10028396_1589005419/96,,熊猫出行,V6.5.5,易通创新科技（大连）有限公司,151万下载,https://imtt.dd.qq.com/16891/apk/76958A9491EA413557CD3D0BC742CB7A.apk?fsname=com.futurefleet.pandabus.ui_6.5.5_170.apk&csr=1bbd,4.6分,
,62.74M,导航,https://pp.myapp.com/ma_icon/0/icon_5392_1583993334/96,,导航犬,V10.0.8.6b0b8c7,北京图为先科技有限公司,910万下载,https://imtt.dd.qq.com/16891/apk/448A10D7ECB2E64E471F87A99860722F.apk?fsname=cn.com.tiros.android.navidog_10.0.8.6b0b8c7_820020017.apk&csr=1bbd,3.4分,
,15.75M,导航,https://pp.myapp.com/ma_icon/0/icon_10326360_1587087252/96,,车行易查违章,V6.8.9,广州车行易科技股份有限公司,812万下载,https://imtt.dd.qq.com/16891/apk/0BD19F1A3D4C1B4B6FCAE4DB8B2EC3F5.apk?fsname=com.violationquery_6.8.9_117.apk&csr=1bbd,4.6分,
,34.09M,导航,https://pp.myapp.com/ma_icon/0/icon_42260996_1588914111/96,,有车以后,V4.21.1,广州市有车以后信息科技有限公司,751万下载,https://imtt.dd.qq.com/16891/apk/8938755ADFD809F65759630020E6E2DD.apk?fsname=com.youcheyihou.iyoursuv_4.21.1_153.apk&csr=1bbd,5分,
,44.84M,导航,https://pp.myapp.com/ma_icon/0/icon_1757_1587637835/96,,一嗨租车,V6.4.60,上海一嗨汽车租赁有限公司,307万下载,https://imtt.dd.qq.com/16891/apk/6351428C4F458A19C249CD6D78BBCB68.apk?fsname=com.ehai_6.4.60_6460.apk&csr=1bbd,5分,
,22.25M,导航,https://pp.myapp.com/ma_icon/0/icon_203779_1588757790/96,,找帮手机定位,V7.7.0506.28,北京君联强泰科技有限公司,607万下载,https://imtt.dd.qq.com/16891/apk/95AC5FB09628F7FEDF018C01B3EAD8EC.apk?fsname=com.jlzb.android_7.7.0506.28_88877.apk&csr=1bbd,4.9分,
,18.98M,导航,https://pp.myapp.com/ma_icon/0/icon_286781_1587521005/96,,e代驾,V9.7.1,北京亿心宜行汽车技术开发服务有限公司,536万下载,https://imtt.dd.qq.com/16891/apk/D26D7BDB9DCA086C391A37C93B650A5C.apk?fsname=cn.edaijia.android.client_9.7.1_97100.apk&csr=1bbd,4.7分,
,0M,,,,,V,,0下载,,0分,
,59M,导航,https://pp.myapp.com/ma_icon/0/icon_205699_1588953843/96,,奥维互动地图,V8.4.3,北京元生华网软件有限公司,904万下载,https://imtt.dd.qq.com/16891/apk/78BFE1E4F9BBBB20557F777507538612.apk?fsname=com.ovital.ovitalMap_8.4.3_843.apk&csr=1bbd,4.1分,
,10.46M,导航,https://pp.myapp.com/ma_icon/0/icon_2844_1586416404/96,,Google地球,V9.3.15.4,Google LLC,1467万下载,https://imtt.dd.qq.com/16891/apk/E683476F35BDCA55D68FCE79B4AAAFBA.apk?fsname=com.google.earth_9.3.15.4_200771610.apk&csr=1bbd,3分,
,53.58M,安全,https://pp.myapp.com/ma_icon/0/icon_52515150_1588819484/96,,守护者,V2.2.4,山西守护者网络科技有限公司,352万下载,https://imtt.dd.qq.com/16891/apk/6B580F2E3C15016BFEE1B3C993BDF48C.apk?fsname=com.zxkj.ccser_2.2.4_224.apk&csr=1bbd,4.3分,
,29.29M,安全,https://pp.myapp.com/ma_icon/0/icon_10622771_1583464951/96,,监控大师,V8.5.5,天鸿网信,25万下载,https://imtt.dd.qq.com/16891/apk/013DE66345A8964F7A56CB3E05C015F0.apk?fsname=com.vip186.neteye_ds_8.5.5_855.apk&csr=1bbd,3.9分,
,31.05M,安全,https://pp.myapp.com/ma_icon/0/icon_41695_1582864396/96,,avast! 手机安全,V6.26.3,AVAST SoftWare,27万下载,https://imtt.dd.qq.com/16891/apk/63454DED28C591C5129682CD3731BD45.apk?fsname=com.avast.android.mobilesecurity_6.26.3_323433.apk&csr=1bbd,4.7分,
,0M,,,,,V,,0下载,,0分,
,25.96M,安全,https://pp.myapp.com/ma_icon/0/icon_52624996_1576309063/96,,爱上安全,V2.4.6,杭州今日芸安科技有限公司,268万下载,https://imtt.dd.qq.com/16891/apk/4A0764641780EA169E79A043DD489811.apk?fsname=com.hengtiansoft.love_security_edu_2.4.6_20191127.apk&csr=1bbd,4.7分,
,7.77M,安全,https://pp.myapp.com/ma_icon/0/icon_12133074_1583997486/96,,手机管家,V1.2.3,深圳市应用多多视讯科技有限公司,24万下载,https://imtt.dd.qq.com/16891/apk/93F86A4BFE9CBA75885C605C9603C38A.apk?fsname=com.sjgjp.vd_1.2.3_123.apk&csr=1bbd,4.8分,
,5.36M,安全,https://pp.myapp.com/ma_icon/0/icon_42289019_1558496311/96,,应用锁,V2.2.48_ww,北京快乐茄信息技术有限公司,62万下载,https://imtt.dd.qq.com/16891/apk/1EDDCF39BACA2C8A1B2A82A40E421604.apk?fsname=com.ushareit.lockit_2.2.48_ww_4020248.apk&csr=1bbd,3.8分,
,0M,,,,,V,,0下载,,0分,
,21.63M,安全,https://pp.myapp.com/ma_icon/0/icon_12250689_1555787916/96,,蜗牛二手货车,V4.2.0,山东广安车联科技股份有限公司,21万下载,https://imtt.dd.qq.com/16891/apk/CCB0A367E56C9B4EED657C2775B7A7BA.apk?fsname=com.guangan.woniu_4.2.0_420.apk&csr=1bbd,5分,
,114.07M,安全,https://pp.myapp.com/ma_icon/0/icon_42236363_1588341912/96,,创保网,V6.1.6,平安创展保险销售服务有限公司,74万下载,https://imtt.dd.qq.com/16891/apk/27DDDD5CF5ECB8D9218F0B73F2B27946.apk?fsname=com.pingan.genbao_6.1.6_96.apk&csr=1bbd,4.7分,
,3.89M,安全,https://pp.myapp.com/ma_icon/0/icon_10323033_1577099600/96,,百度帐号管家,V3.3.7,百度在线网络技术（北京）有限公司,111万下载,https://imtt.dd.qq.com/16891/apk/76768B45AA36DD79703023A539FE8FCB.apk?fsname=com.baidu.passport.securitycenter_3.3.7_348.apk&csr=1bbd,3分,
,14.41M,安全,https://pp.myapp.com/ma_icon/0/icon_257920_1579334752/96,,私密空间,V6.9.08.22,北京网秦天下科技有限公司x,105万下载,https://imtt.dd.qq.com/16891/apk/45A3C0A1B63649EC6CB9A11B69BE8830.apk?fsname=com.netqin.ps_6.9.08.22_241.apk&csr=1bbd,3.1分,
,10.21M,安全,https://pp.myapp.com/ma_icon/0/icon_52561674_1560734567/96,,TrustAccess,V2.1.10,VSLS-MDS产品群,110万下载,https://imtt.dd.qq.com/16891/apk/28727A817705E991C8AA85286DA4ABE3.apk?fsname=com.vsg.trustaccess_2.1.10_35.apk&csr=1bbd,3分,
,8.78M,安全,https://pp.myapp.com/ma_icon/0/icon_12119087_1555759256/96,,安全卫士,V1.7,深圳乡里云网络科技有限公司,31万下载,https://imtt.dd.qq.com/16891/apk/8B5AA0482B3C063CE9A146A23A3DEFF8.apk?fsname=com.anquanweishi.zhuan_1.7_7.apk&csr=1bbd,4.8分,
,0M,,,,,V,,0下载,,0分,
,7.81M,安全,https://pp.myapp.com/ma_icon/0/icon_4459_1566943533/96,,安全卫士,V8.8.62.16,Creative Apps,84万下载,https://imtt.dd.qq.com/16891/apk/4C2F6C1FEA49F8178700862A9E8408D1.apk?fsname=com.zrgiu.antivirus_8.8.62.16_453.apk&csr=1bbd,3.8分,
,29.29M,安全,https://pp.myapp.com/ma_icon/0/icon_10633134_1583291332/96,,手机监控,V8.5.5,英德市木棉科技有限公司,142万下载,https://imtt.dd.qq.com/16891/apk/FBA3A4788B7103634C39104DBC5FD5BA.apk?fsname=com.vip186.mm_neteye_8.5.5_855.apk&csr=1bbd,4.9分,
,45.55M,安全,https://pp.myapp.com/ma_icon/0/icon_12015976_1579109116/96,,V380,V6.0.1,广州市宏视电子技术有限公司,849万下载,https://imtt.dd.qq.com/16891/apk/39F795B3489A24ACEA14BE0380FB12C3.apk?fsname=com.macrovideo.v380_6.0.1_53.apk&csr=1bbd,2.7分,
,24.56M,安全,https://pp.myapp.com/ma_icon/0/icon_12207047_1555777174/96,,蓝盾安全卫士,V3.2.14,广东蓝盾移动互联网信息科技有限公司,52万下载,https://imtt.dd.qq.com/16891/apk/D344F3F154A303F59D74170EDB48EB30.apk?fsname=com.chinabluedon.mobilesafe_V3.2.14_67.apk&csr=1bbd,5分,
,9.76M,安全,https://pp.myapp.com/ma_icon/0/icon_10908078_1555757159/96,,云杀毒,V3.8,季玉超,36万下载,https://imtt.dd.qq.com/16891/apk/D43995330161FDFE0F672B079830AE2F.apk?fsname=com.vulnhunt.cloudscan_3.8_38.apk&csr=1bbd,3.2分,
,9.79M,安全,https://pp.myapp.com/ma_icon/0/icon_10618431_1567735628/96,,YY安全中心,V3.7.1,广州欢聚时代信息科技有限公司,199万下载,https://imtt.dd.qq.com/16891/apk/EA274F0E67049FEF69D2F99400BD216E.apk?fsname=com.yy.android.udbsec_3.7.1_511.apk&csr=1bbd,4.2分,
,7.43M,安全,https://pp.myapp.com/ma_icon/0/icon_248701_1555749991/96,,安医生,V3.4,小石头软件有限公司,212万下载,https://imtt.dd.qq.com/16891/apk/CB2466D136FB97C0C0A4CF95B9E44673.apk?fsname=com.anyisheng.doctoran_3.4_146.apk&csr=1bbd,4分,
,29.78M,安全,https://pp.myapp.com/ma_icon/0/icon_12059843_1555753193/96,,天翼安全中心-手机管家卫士,V5.0.0,安全中心,1608万下载,https://imtt.dd.qq.com/16891/apk/1992FC7C472DA21E7F7881C4A55AF51A.apk?fsname=com.anguanjia.security_5.0.0_1428.apk&csr=1bbd,4.7分,
,31.11M,安全,https://pp.myapp.com/ma_icon/0/icon_12235617_1578191808/96,,手机定位家人微关爱,V5.9.1231.28,北京君联强泰科技有限公司,517万下载,https://imtt.dd.qq.com/16891/apk/0630E9D57318213A96FDB680B0E557AB.apk?fsname=com.unking.weiguanai_5.9.1231.28_59.apk&csr=1bbd,5分,
,10.16M,安全,https://pp.myapp.com/ma_icon/0/icon_11813568_1557030748/96,,手机安全卫士,V1.8.0,沈阳天顶星网络科技有限公司,145万下载,https://imtt.dd.qq.com/16891/apk/B09D8A3E962CF06E7C54F65AD584BE98.apk?fsname=com.tdx.safe_1.8.0_15.apk&csr=1bbd,4.9分,
,13.15M,安全,https://pp.myapp.com/ma_icon/0/icon_279977_1555113039/96,,网易将军令,V4.9.9 Build 52,网易,1099万下载,https://imtt.dd.qq.com/16891/apk/DF6A63D2AC531523942E591CAE43C2C0.apk?fsname=com.netease.mkey_4.9.9 Build 52_52.apk&csr=1bbd,4分,
,16.78M,安全,https://pp.myapp.com/ma_icon/0/icon_9333_1555810535/96,,手机加速神器,V6.2.0,北京光芒星空信息技术有限公司,527万下载,https://imtt.dd.qq.com/16891/apk/431D99AF7CF2C4F747E9A523055AC7CE.apk?fsname=cn.am321.android.am321_6.2.0_7100.apk&csr=1bbd,4.7分,
,12.68M,安全,https://pp.myapp.com/ma_icon/0/icon_1039653_1555079928/96,,乐安全,V6.2.2.3572,联想（北京）有限公司,4513万下载,https://imtt.dd.qq.com/16891/apk/CB93C4435F58F340330F1F0C759CC68C.apk?fsname=com.lenovo.safecenter_v6.2.2.3572_6223572.apk&csr=1bbd,3.9分,
,25.54M,安全,https://pp.myapp.com/ma_icon/0/icon_4996_1565061987/96,,安全管家,V6.9.0,北京安管佳科技有限公司,1868万下载,https://imtt.dd.qq.com/16891/apk/9CD695B72717A5CAD2A9203D8728A395.apk?fsname=com.anguanjia.safe_6.9.0_1161.apk&csr=1bbd,3.4分,
,4.02M,安全,https://pp.myapp.com/ma_icon/0/icon_8187_1556016440/96,,金山手机卫士,V3.4rel,北京金山安全软件有限公司,593万下载,https://imtt.dd.qq.com/16891/apk/D2EC9539AAACC6897805A67E7710967C.apk?fsname=com.ijinshan.mguard_3.4rel_3040203.apk&csr=1bbd,3.9分,
,6.38M,安全,https://pp.myapp.com/ma_icon/0/icon_10594702_1583722184/96,,天翼账号中心,V5.7.2,世纪龙信息网络有限责任公司,5905万下载,https://imtt.dd.qq.com/16891/apk/F2128CD18714BB4170DE6B56BA3835B2.apk?fsname=cn.com.chinatelecom.account_v5.7.2_411.apk&csr=1bbd,4.9分,
,8.72M,安全,https://pp.myapp.com/ma_icon/0/icon_253027_1560523211/96,,手机毒霸,V3.5.0,北京金山安全软件有限公司,2313万下载,https://imtt.dd.qq.com/16891/apk/594918EC7AF0BC9E2E22B55753DDEE2D.apk?fsname=com.ijinshan.duba_3.5.0_30500016.apk&csr=1bbd,4.3分,
,14.32M,安全,https://pp.myapp.com/ma_icon/0/icon_7565_1558956251/96,,LBE安全大师(免ROOT),V6.1.2563,永杨安风（北京）科技有限公司,2130万下载,https://imtt.dd.qq.com/16891/apk/3F0413B03A37F1FE957EEC25C9F9D291.apk?fsname=com.lbe.security_6.1.2563_320.apk&csr=1bbd,4.4分,
,10.98M,安全,https://pp.myapp.com/ma_icon/0/icon_154153_1555112396/96,,KingRoot-一键权限获取，授权管理,V5.4.0,广州云讯信息科技有限公司,9.4亿下载,https://imtt.dd.qq.com/16891/apk/7C519FDDDC48BE74EBE21892EA26BE05.apk?fsname=com.kingroot.kinguser_5.4.0_204.apk&csr=1bbd,4分,
,14.87M,安全,https://pp.myapp.com/ma_icon/0/icon_8058_1585620557/96,,百度手机卫士,V9.22.1,百度云计算技术（北京）有限公司,1.9亿下载,https://imtt.dd.qq.com/16891/apk/54197F7E8D9180D7BF60D804B0E7D032.apk?fsname=cn.opda.a.phonoalbumshoushou_9.22.1_4255.apk&csr=1bbd,4分,
,15.15M,安全,https://pp.myapp.com/ma_icon/0/icon_9676_1577706154/96,,QQ安全中心,V6.9.15,深圳市腾讯计算机系统有限公司,2.0亿下载,https://imtt.dd.qq.com/16891/apk/538A9D1C3E0B8F97B34E6E1EE050EB04.apk?fsname=com.tencent.token_6.9.15_99.apk&csr=1bbd,4.3分,
,4.72M,办公,https://pp.myapp.com/ma_icon/0/icon_4021_1587380370/96,,万能科学计算器,V7.04.2017,赵伟明,290万下载,https://imtt.dd.qq.com/16891/apk/60A2DD8375A365D0DE5D40D58E87980F.apk?fsname=uk.co.nickfines.RealCalc_7.04.2017_711171480.apk&csr=1bbd,3.5分,
,25.66M,安全,https://pp.myapp.com/ma_icon/0/icon_5284_1587520812/96,,腾讯手机管家—QQ微信保护,V8.4.0,腾讯公司,35亿下载,https://imtt.dd.qq.com/16891/apk/503D8676CC0754B15F3C6D1309C0F5F0.apk?fsname=com.tencent.qqpimsecure_8.4.0_1401.apk&csr=1bbd,4.2分,
,51.34M,办公,https://pp.myapp.com/ma_icon/0/icon_12147715_1588927835/96,,秦丝生意通进销存,V3.2.7,深圳市秦丝科技有限公司,190万下载,https://imtt.dd.qq.com/16891/apk/67253F966DBB2554BBAD1A21B1A1A350.apk?fsname=com.qinsilk.appUniverse_3.2.7_302072.apk&csr=1bbd,5分,
,44.94M,办公,https://pp.myapp.com/ma_icon/0/icon_42270085_1587028369/96,,逸记,V4.0.4,广州昂鼎信息科技有限公司,375万下载,https://imtt.dd.qq.com/16891/apk/2D11CEC0403795FC66EC159513DF1DD0.apk?fsname=com.angding.smartnote_4.0.4_34.apk&csr=1bbd,5分,
,73.59M,办公,https://pp.myapp.com/ma_icon/0/icon_4610_1568205775/96,,办公套件 OfficeSuite,V10.7.35001,無比系統有限公司,585万下载,https://imtt.dd.qq.com/16891/apk/BDF06B277994CDC84359B5EB74A1BE2B.apk?fsname=com.mobisystems.office_10.7.35001_35001.apk&csr=1bbd,3.5分,
,24.29M,办公,https://pp.myapp.com/ma_icon/0/icon_11507162_1588824721/96,,daydao,V5.3.4,深圳市理才网信息技术有限公司,144万下载,https://imtt.dd.qq.com/16891/apk/FADCC07EF5C7FD4C427F861B7926EB07.apk?fsname=com.dayhr_5.3.4_63.apk&csr=1bbd,5分,
,34.94M,办公,https://pp.myapp.com/ma_icon/0/icon_12147642_1589024981/96,,MAKA,V5.15.1,深圳格莱珉文化传播有限公司,541万下载,https://imtt.dd.qq.com/16891/apk/FAF337BF55DB863ED517A5652CDF49DC.apk?fsname=com.maka.app_5.15.1_602.apk&csr=1bbd,4.6分,
,52.85M,办公,https://pp.myapp.com/ma_icon/0/icon_11090631_1587993733/96,,秦丝进销存,V5.0.0,深圳市秦丝科技有限公司,221万下载,https://imtt.dd.qq.com/16891/apk/99281C670D0C374F68DAAB518F271096.apk?fsname=com.qinsilk.app_5.0.0_5000052.apk&csr=1bbd,5分,
,29.71M,办公,https://pp.myapp.com/ma_icon/0/icon_9148_1573193063/96,,Google云端硬盘,V2.19.432.02.46,Google-LLC,3660万下载,https://imtt.dd.qq.com/16891/apk/D7B7C7FA8A37BCCC65B59E25D6466F6F.apk?fsname=com.google.android.apps.docs_2.19.432.02.46_194320246.apk&csr=1bbd,3.3分,
,81.34M,办公,https://pp.myapp.com/ma_icon/0/icon_1111892_1587862570/96,,纷享销客,V7.0.5,北京易动纷享科技有限责任公司,281万下载,https://imtt.dd.qq.com/16891/apk/E4E6C5AEC73341483D543B5FF0F79772.apk?fsname=com.facishare.fs_7.0.5_705005.apk&csr=1bbd,4.7分,
,66.8M,办公,https://pp.myapp.com/ma_icon/0/icon_10376936_1588243625/96,,中国人保,V5.3.0,中国人民财产保险股份有限公司,403万下载,https://imtt.dd.qq.com/16891/apk/C6BBFE3E1CE024864A410D2509EAF2B2.apk?fsname=com.cloudpower.netsale.activity_5.3.0_156.apk&csr=1bbd,5分,
,54.39M,办公,https://pp.myapp.com/ma_icon/0/icon_1168696_1584690636/96,,云之家,V10.3.6,深圳云之家网络有限公司,391万下载,https://imtt.dd.qq.com/16891/apk/5D3D6293017B514528099E5FFCA3ADC8.apk?fsname=com.kdweibo.client_10.3.6_484.apk&csr=1bbd,4.9分,
,36.52M,办公,https://pp.myapp.com/ma_icon/0/icon_12219562_1584245061/96,,喔趣考勤,V2.0.3,上海喔趣信息科技有限公司,1153万下载,https://imtt.dd.qq.com/16891/apk/4D350E9D3CBBB99C9268B909995DF51F.apk?fsname=com.woqu.attendance_2.0.3_120.apk&csr=1bbd,5分,
,20.11M,办公,https://pp.myapp.com/ma_icon/0/icon_52561969_1583478761/96,,强力数据恢复精灵,V2.3.1,上海互盾信息科技有限公司,467万下载,https://imtt.dd.qq.com/16891/apk/CB1D9DC4F872A4AB4792A81EFC03A378.apk?fsname=cn.hd.mobileforce_2.3.1_231.apk&csr=1bbd,4.8分,
,66.48M,办公,https://pp.myapp.com/ma_icon/0/icon_48201_1587017979/96,,OneNote,V16.0.12624.20390,微软（中国）有限公司,2847万下载,https://imtt.dd.qq.com/16891/apk/FFFD636D3A96AAB1C1797BF4DDD50A7C.apk?fsname=com.microsoft.office.onenote_16.0.12624.20390_1805067021.apk&csr=1bbd,3.9分,
,106.39M,办公,https://pp.myapp.com/ma_icon/0/icon_11648167_1587920225/96,,钉钉,V5.0.16,淘宝（中国）软件有限公司,2.3亿下载,https://imtt.dd.qq.com/16891/apk/C607099B2F034FC53EE1546364145555.apk?fsname=com.alibaba.android.rimet_5.0.16_615.apk&csr=1bbd,1.4分,
,16.13M,办公,https://pp.myapp.com/ma_icon/0/icon_52463358_1587624692/96,,笔记本,V3.1.9,上甲科技（深圳）有限公司,1143万下载,https://imtt.dd.qq.com/16891/apk/5D009199EEAA8A5AA43A5C8E2691E6C2.apk?fsname=com.daxiang.note_3.1.9_2020042001.apk&csr=1bbd,4.8分,
,0M,,,,,V,,0下载,,0分,
,10.24M,办公,https://pp.myapp.com/ma_icon/0/icon_6890_1573198679/96,,计算管家,V4.2,龙滨,619万下载,https://imtt.dd.qq.com/16891/apk/E5F1311F1B7AE105CC1CA7DCF61AAD5A.apk?fsname=longbin.helloworld_4.2_48.apk&csr=1bbd,4.3分,
,15.49M,办公,https://pp.myapp.com/ma_icon/0/icon_10345299_1568370292/96,,联想日历,V5.60.896.190906.7f09adf,联想移动通信科技有限公司上海分公司,4033万下载,https://imtt.dd.qq.com/16891/apk/981C3FD7E7FB276F31689BCD5A7D12D6.apk?fsname=com.lenovo.calendar_5.60.896.190906.7f09adf_5600896.apk&csr=1bbd,4.7分,
,33.29M,办公,https://pp.myapp.com/ma_icon/0/icon_10129739_1585810970/96,,CAD看图王,V3.9.2,苏州浩辰软件股份有限公司,1643万下载,https://imtt.dd.qq.com/16891/apk/D5ED36AE07BAC8EB5BDF2AE4930EA79C.apk?fsname=com.gstarmc.android_3.9.2_152.apk&csr=1bbd,4.8分,
,41.66M,办公,https://pp.myapp.com/ma_icon/0/icon_240284_1587520661/96,,网易邮箱,V6.22.1,杭州朗和科技有限公司,1449万下载,https://imtt.dd.qq.com/16891/apk/7780837160BAE510AC2AFC2E168FEF68.apk?fsname=com.netease.mobimail_6.22.1_205.apk&csr=1bbd,4分,
,45.59M,办公,https://pp.myapp.com/ma_icon/0/icon_42259478_1588064669/96,,天眼查,V12.6.0,北京金堤科技有限公司,2002万下载,https://imtt.dd.qq.com/16891/apk/3A4B6B7D346D395BD3C3A0775C58297C.apk?fsname=com.tianyancha.skyeye_12.6.0_240.apk&csr=1bbd,4.9分,
,69.42M,办公,https://pp.myapp.com/ma_icon/0/icon_5227_1587525835/96,,名片全能王,V7.65.0.20200421,上海合合信息科技发展有限公司,2602万下载,https://imtt.dd.qq.com/16891/apk/EE8389DAEA4B0B52B7949DB0706FF97D.apk?fsname=com.intsig.BizCardReader_7.65.0.20200421_76500.apk&csr=1bbd,4.7分,
,36.03M,办公,https://pp.myapp.com/ma_icon/0/icon_4838_1585280408/96,,139邮箱,V9.1.1,中移互联网有限公司,6524万下载,https://imtt.dd.qq.com/16891/apk/DF119D146D355650622E12D1C44C66E1.apk?fsname=cn.cj.pe_9.1.1_202002010.apk&csr=1bbd,4.3分,
,74.24M,办公,https://pp.myapp.com/ma_icon/0/icon_11637463_1587650229/96,,Microsoft PowerPoint,V16.0.12730.20182,微软（中国）有限公司,1.3亿下载,https://imtt.dd.qq.com/16891/apk/AB3E416E691AB0874C46BE501A2CD3DD.apk?fsname=com.microsoft.office.powerpoint_16.0.12730.20182_2003097777.apk&csr=1bbd,4.4分,
,76.85M,办公,https://pp.myapp.com/ma_icon/0/icon_11637474_1587650222/96,,Microsoft Excel,V16.0.12730.20182,微软（中国）有限公司,9212万下载,https://imtt.dd.qq.com/16891/apk/64097CDCDACC5B5F948EB90B390D0E6B.apk?fsname=com.microsoft.office.excel_16.0.12730.20182_2003097777.apk&csr=1bbd,4.5分,
,134.09M,办公,https://pp.myapp.com/ma_icon/0/icon_42270467_1588776569/96,,企业微信,V3.0.20,腾讯公司,1.0亿下载,https://imtt.dd.qq.com/16891/apk/42E4ED27D6DA9915BACDA072F4E11F8A.apk?fsname=com.tencent.wework_3.0.20_12620.apk&csr=1bbd,3.8分,
,28.68M,办公,https://pp.myapp.com/ma_icon/0/icon_12151034_1588760656/96,,启信宝-企业信用查询,V6.5.0.0,苏州贝尔塔数据技术有限公司,1870万下载,https://imtt.dd.qq.com/16891/apk/22AD9B4CFD49049FB634A9C915DE8F17.apk?fsname=com.bertadata.qxb_6.5.0.0_6500.apk&csr=1bbd,5分,
,80.29M,办公,https://pp.myapp.com/ma_icon/0/icon_11636875_1587650211/96,,Microsoft Word,V16.0.12730.20182,微软（中国）有限公司,1.0亿下载,https://imtt.dd.qq.com/16891/apk/23E80FCE09CDD71105C3E5969E5419EE.apk?fsname=com.microsoft.office.word_16.0.12730.20182_2003097777.apk&csr=1bbd,4.2分,
,55.23M,办公,https://pp.myapp.com/ma_icon/0/icon_2807_1588929929/96,,有道云笔记,V6.7.23,网易有道信息技术（北京）有限公司,2059万下载,https://imtt.dd.qq.com/16891/apk/302E870F6CA7D782A8C76E65167E1088.apk?fsname=com.youdao.note_6.7.23_129.apk&csr=1bbd,4.7分,
,39.08M,办公,https://pp.myapp.com/ma_icon/0/icon_11349681_1587983674/96,,企查查企业信用查询,V13.3.0,苏州朗动网络科技有限公司,2758万下载,https://imtt.dd.qq.com/16891/apk/7E02E54693E1143743AA21C529C4C0B0.apk?fsname=com.android.icredit_13.3.0_20200427.apk&csr=1bbd,5分,
,48.24M,办公,https://pp.myapp.com/ma_icon/0/icon_134041_1588926423/96,,WPS Office,V12.4.4,珠海金山办公软件有限公司,26亿下载,https://imtt.dd.qq.com/16891/apk/6E8A847F7FC4D0E0EA97BEDD1B2771D1.apk?fsname=cn.wps.moffice_eng_12.4.4_850.apk&csr=1bbd,4.9分,
,66.63M,办公,https://pp.myapp.com/ma_icon/0/icon_10363_1589024443/96,,扫描全能王,V5.19.0.20200509,上海合合信息科技发展有限公司,4946万下载,https://imtt.dd.qq.com/16891/apk/0B0C3632BD1FAFD86B79036480002753.apk?fsname=com.intsig.camscanner_5.19.0.20200509_51902.apk&csr=1bbd,4.3分,
,0M,,,,,V,,0下载,,0分,
,27.44M,办公,https://pp.myapp.com/ma_icon/0/icon_1129680_1588995701/96,,QQ邮箱,V5.7.6,腾讯公司,4.7亿下载,https://imtt.dd.qq.com/16891/apk/A0013675476D8DF66F02A6FB09356DAC.apk?fsname=com.tencent.androidqqmail_5.7.6_10144055.apk&csr=1bbd,3.8分,
,54.63M,通讯,https://pp.myapp.com/ma_icon/0/icon_52528573_1588070706/96,,i想你,V55.20.4.27,国隆电子商务有限公司,105万下载,https://imtt.dd.qq.com/16891/apk/D254A1C9AFB01F7560F9FB7EA8CF82FB.apk?fsname=com.ixiangni.app_v55.20.4.27_55.apk&csr=1bbd,4.6分,
